"NAME","GS.br..follow.link.to.MSigDB","GS.DETAILS","SIZE","ES","NES","NOM.p.val","FDR.q.val","FWER.p.val","RANK.AT.MAX","LEADING.EDGE","X","direction","Database"
"KEGG_PEROXISOME","KEGG_PEROXISOME","",77,-0.2594642,-0.9324331,0.5861148,0.77947706,1,4236,"tags=25%, list=21%, signal=31%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY","",22,-0.3348354,-0.9348554,0.55846155,0.87818235,1,4275,"tags=32%, list=21%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.36268464,-0.9348902,0.55,0.88863766,1,3564,"tags=27%, list=17%, signal=32%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","",74,-0.26181912,-0.9387573,0.5625,0.772222,1,4521,"tags=31%, list=22%, signal=40%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_TYPE_II_DIABETES_MELLITUS","KEGG_TYPE_II_DIABETES_MELLITUS","",46,-0.28344625,-0.94034,0.54815865,0.7765934,1,5492,"tags=35%, list=27%, signal=47%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY","",35,-0.30244294,-0.94714177,0.551145,0.869079,1,5201,"tags=34%, list=25%, signal=46%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY","",21,-0.3398047,-0.9571658,0.50708663,0.8553021,1,6524,"tags=48%, list=32%, signal=70%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.3712175,-0.95953697,0.5332226,0.8599222,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.37210464,-0.96250373,0.51111114,0.8636714,1,2836,"tags=27%, list=14%, signal=31%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_PROSTATE_CANCER","KEGG_PROSTATE_CANCER","",89,-0.26349792,-0.9673152,0.55916774,0.71761805,1,4080,"tags=27%, list=20%, signal=34%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY","",15,-0.37183952,-0.9751259,0.47929937,0.8433154,1,3224,"tags=27%, list=16%, signal=32%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY","",20,-0.35261282,-0.9771583,0.49520767,0.84928465,1,5639,"tags=40%, list=27%, signal=55%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY","",22,-0.34139034,-0.9782705,0.47538462,0.8574439,1,4275,"tags=32%, list=21%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","",29,-0.32431617,-0.98468095,0.47703704,0.85256463,1,5260,"tags=41%, list=26%, signal=56%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY","",28,-0.33583236,-0.9989999,0.4611872,0.82700425,1,1800,"tags=18%, list=9%, signal=20%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_NOTCH_SIGNALING_PATHWAY","KEGG_NOTCH_SIGNALING_PATHWAY","",47,-0.30215874,-1.0010322,0.46078432,0.64025843,1,3129,"tags=23%, list=15%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS","",72,-0.28072214,-1.0054864,0.46922025,0.501524,1,2481,"tags=19%, list=12%, signal=22%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","",194,-0.24767277,-1.0055699,0.4509346,0.5192022,1,4092,"tags=30%, list=20%, signal=37%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","",31,-0.32586065,-1.0082937,0.4611872,0.81431365,1,4937,"tags=32%, list=24%, signal=42%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_APOPTOSIS","KEGG_APOPTOSIS","",86,-0.27571386,-1.0117719,0.44283837,0.6213839,1,5737,"tags=37%, list=28%, signal=51%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION","",19,-0.36558378,-1.0136392,0.42172524,0.8106589,1,6269,"tags=47%, list=31%, signal=68%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY","",17,-0.38057464,-1.0152111,0.4416,0.817778,1,2404,"tags=24%, list=12%, signal=27%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","",17,-0.38241774,-1.0156188,0.45800316,0.8281757,1,3728,"tags=41%, list=18%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","",24,-0.35476092,-1.0203315,0.4470405,0.82729197,1,4080,"tags=38%, list=20%, signal=47%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY","",21,-0.36621016,-1.0205127,0.4399376,0.83907753,1,6707,"tags=29%, list=33%, signal=42%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_RENAL_CELL_CARCINOMA","KEGG_RENAL_CELL_CARCINOMA","",66,-0.29214606,-1.0208007,0.43426296,0.6043826,1,3626,"tags=27%, list=18%, signal=33%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","",19,-0.37172744,-1.0217718,0.4355346,0.8481259,1,3714,"tags=32%, list=18%, signal=39%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_GALACTOSE_METABOLISM","KEGG_GALACTOSE_METABOLISM","",25,-0.3478502,-1.0235721,0.43243244,0.60460496,1,2834,"tags=28%, list=14%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY","",28,-0.34532058,-1.031431,0.4333844,0.83438575,1,4080,"tags=32%, list=20%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY","",25,-0.35286424,-1.0348859,0.41524106,0.8372467,1,2117,"tags=20%, list=10%, signal=22%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","",43,-0.3197265,-1.0358914,0.4047619,0.46416447,1,4317,"tags=33%, list=21%, signal=41%",NA,"Down_in_Tumor","Hallmark"
"KEGG_ECM_RECEPTOR_INTERACTION","KEGG_ECM_RECEPTOR_INTERACTION","",83,-0.2880828,-1.0396119,0.40079895,0.57103896,1,4562,"tags=36%, list=22%, signal=46%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","",52,-0.30663902,-1.0429722,0.39886847,0.5686495,1,3899,"tags=31%, list=19%, signal=38%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY","",15,-0.40328124,-1.0439386,0.3952,0.82563275,1,3974,"tags=40%, list=19%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","",158,-0.2618219,-1.0448048,0.3809524,0.4585493,1,3440,"tags=23%, list=17%, signal=27%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","",18,-0.38420415,-1.0475471,0.38065523,0.82888645,1,1736,"tags=17%, list=8%, signal=18%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","",69,-0.29567948,-1.0484103,0.37307152,0.5615669,1,4700,"tags=30%, list=23%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY","",31,-0.34272668,-1.0568714,0.37185186,0.8159526,1,1413,"tags=16%, list=7%, signal=17%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","",26,-0.35441443,-1.0578917,0.36526945,0.82631516,1,1321,"tags=19%, list=6%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY","",26,-0.36300638,-1.0664344,0.35939848,0.8155828,1,4391,"tags=38%, list=21%, signal=49%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","",40,-0.335663,-1.0728906,0.3586498,0.4102652,1,3741,"tags=25%, list=18%, signal=31%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MTOR_SIGNALING_PATHWAY","KEGG_MTOR_SIGNALING_PATHWAY","",51,-0.31747863,-1.073751,0.3483965,0.5085631,1,3974,"tags=27%, list=19%, signal=34%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_OLFACTORY_TRANSDUCTION","KEGG_OLFACTORY_TRANSDUCTION","",379,-0.25017053,-1.0740958,0.27342048,0.51385283,1,9616,"tags=35%, list=47%, signal=65%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","",78,-0.3002123,-1.0799061,0.31241655,0.50633514,1,3974,"tags=27%, list=19%, signal=33%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","",101,-0.28681517,-1.0806259,0.30719796,0.40934908,1,2586,"tags=21%, list=13%, signal=24%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","",37,-0.34313297,-1.0828649,0.33084947,0.7818288,1,6269,"tags=54%, list=31%, signal=78%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY","",26,-0.36642033,-1.0847964,0.3470948,0.7897934,1,4080,"tags=35%, list=20%, signal=43%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","",30,-0.35150644,-1.0866146,0.3402985,0.7990276,1,4937,"tags=33%, list=24%, signal=44%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY","",30,-0.3538398,-1.0891259,0.34579438,0.80620694,1,4275,"tags=37%, list=21%, signal=46%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","",67,-0.31000832,-1.0902419,0.3006993,0.48794606,1,3728,"tags=30%, list=18%, signal=36%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","",195,-0.26961404,-1.0930276,0.26501766,0.39783934,1,5103,"tags=32%, list=25%, signal=43%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY","",26,-0.36867705,-1.0976462,0.3409786,0.79515254,1,4937,"tags=35%, list=24%, signal=46%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY","",32,-0.355424,-1.0984931,0.32097003,0.8072313,1,4080,"tags=34%, list=20%, signal=43%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_VEGF_SIGNALING_PATHWAY","KEGG_VEGF_SIGNALING_PATHWAY","",74,-0.30819148,-1.1070441,0.2855297,0.45529523,1,4876,"tags=35%, list=24%, signal=46%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","",21,-0.39763525,-1.1096764,0.33178294,0.45502254,1,393,"tags=10%, list=2%, signal=10%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","",60,-0.32211742,-1.1193256,0.28170896,0.43859234,1,3884,"tags=28%, list=19%, signal=35%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY","KEGG_HEDGEHOG_SIGNALING_PATHWAY","",56,-0.32384983,-1.1217086,0.2827298,0.438626,1,6467,"tags=45%, list=32%, signal=65%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLIOMA","KEGG_GLIOMA","",65,-0.31981614,-1.1276277,0.25837988,0.43093252,1,3564,"tags=28%, list=17%, signal=33%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",31,-0.36630732,-1.1293457,0.28041542,0.7313538,1,4080,"tags=35%, list=20%, signal=44%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING","",54,-0.3363875,-1.1379483,0.25170067,0.31207162,1,6042,"tags=44%, list=29%, signal=63%",NA,"Down_in_Tumor","Hallmark"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM","KEGG_INOSITOL_PHOSPHATE_METABOLISM","",54,-0.33105764,-1.1468567,0.24128312,0.39615628,1,4876,"tags=41%, list=24%, signal=53%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","",83,-0.31659907,-1.1476529,0.21774194,0.39995143,1,3302,"tags=25%, list=16%, signal=30%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY","",45,-0.34896824,-1.1486062,0.26264045,0.6894109,1,6464,"tags=53%, list=31%, signal=78%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","",74,-0.3284667,-1.1627753,0.20467032,0.37484586,1,5401,"tags=36%, list=26%, signal=49%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","",76,-0.3254238,-1.1665539,0.20397352,0.37256956,1,5103,"tags=39%, list=25%, signal=52%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","",36,-0.37115812,-1.1667976,0.23706897,0.26775545,1,3307,"tags=42%, list=16%, signal=50%",NA,"Down_in_Tumor","Hallmark"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","",125,-0.30457428,-1.1715071,0.18555418,0.36746782,1,5363,"tags=38%, list=26%, signal=52%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING","Details ...",35,-0.37458286,-1.1716349,0.2303207,0.27127427,0.999,6114,"tags=54%, list=30%, signal=77%",NA,"Down_in_Tumor","Hallmark"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","",22,-0.40963146,-1.1753163,0.25408617,0.36456186,1,6201,"tags=55%, list=30%, signal=78%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY","",46,-0.3575408,-1.1766427,0.20930232,0.62423325,1,6464,"tags=54%, list=31%, signal=79%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY","",19,-0.43020308,-1.1804482,0.24691358,0.62647843,1,2346,"tags=21%, list=11%, signal=24%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY","",19,-0.4307053,-1.1828514,0.2428115,0.6323412,1,2738,"tags=32%, list=13%, signal=36%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY","",16,-0.44460958,-1.1838465,0.259375,0.642847,1,3851,"tags=31%, list=19%, signal=38%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","",18,-0.4381539,-1.1855291,0.2527646,0.34923542,1,4700,"tags=33%, list=23%, signal=43%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","",207,-0.29159287,-1.1919703,0.12341407,0.34179938,1,3653,"tags=26%, list=18%, signal=31%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY","",27,-0.40837643,-1.2094529,0.20150375,0.58424485,1,4080,"tags=41%, list=20%, signal=51%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY","",30,-0.39090082,-1.2113527,0.19873817,0.591856,1,5666,"tags=47%, list=28%, signal=64%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_RENIN_ANGIOTENSIN_SYSTEM","KEGG_RENIN_ANGIOTENSIN_SYSTEM","",17,-0.44873092,-1.2119651,0.21931261,0.30768654,1,5664,"tags=47%, list=28%, signal=65%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","",15,-0.4640423,-1.2134672,0.22940226,0.30951416,1,1389,"tags=20%, list=7%, signal=21%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","Details ...",188,-0.30198142,-1.2135142,0.09669811,0.20983946,0.995,5003,"tags=29%, list=24%, signal=38%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY","",31,-0.39814937,-1.222065,0.18,0.57507503,1,3596,"tags=32%, list=18%, signal=39%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY","",26,-0.41448644,-1.2264937,0.17480315,0.5762098,1,5936,"tags=54%, list=29%, signal=76%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY","",35,-0.39161554,-1.2292553,0.16838996,0.58191776,1,3390,"tags=26%, list=17%, signal=31%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_PRION_DISEASES","KEGG_PRION_DISEASES","",35,-0.3941935,-1.234625,0.16220239,0.27636704,1,3191,"tags=29%, list=16%, signal=34%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_ACUTE_MYELOID_LEUKEMIA","KEGG_ACUTE_MYELOID_LEUKEMIA","",57,-0.3605629,-1.235649,0.13333334,0.27913135,1,3991,"tags=32%, list=19%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","Details ...",190,-0.3059391,-1.2446204,0.072189346,0.17151877,0.988,4613,"tags=35%, list=22%, signal=44%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","Details ...",190,-0.30876818,-1.2485979,0.06643757,0.17623304,0.987,3989,"tags=28%, list=19%, signal=34%",NA,"Down_in_Tumor","Hallmark"
"KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY","",85,-0.34066817,-1.2526582,0.12223667,0.254583,1,4314,"tags=32%, list=21%, signal=40%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GAP_JUNCTION","KEGG_GAP_JUNCTION","",85,-0.34535098,-1.2626818,0.093053736,0.24318707,1,5090,"tags=40%, list=25%, signal=53%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR","",26,-0.43461242,-1.2642602,0.15325077,0.50224143,1,5156,"tags=46%, list=25%, signal=62%",NA,"Down_in_Tumor","KEGG_Medicus"
